0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1058.989247311828,807.2571428571429,983.4496296296295,904.7263157894738,2144.875,854.2148936170213,820.1827586206896,895.7017857142857,1687.2416666666668,475.4374999999999,755.0608695652174,783.6299999999998,319.1814117647059,750.385135135135,986.0413793103447,626.6660377358489,1442.3416666666667,1155.4666666666667,1428.33,502.85390532544386
196.0666666666666,425.53061224489784,782.8644444444444,651.1578947368422,3252.2,1960.031914893617,693.5,521.3339285714285,2447.325,1550.1575,1124.3739130434783,416.53476821192066,923.3256470588235,1298.4905405405405,445.42988505747127,821.3716981132075,316.125,236.28,1897.4499999999996,759.870473372781
834.4322580645162,882.8367346938776,665.0701234567902,545.7526315789473,2475.2,1185.0191489361703,843.6379310344828,769.6053571428572,1670.708333333333,798.9975,725.5652173913044,815.903774834437,426.7068235294118,482.3554054054053,708.1126436781609,293.77547169811334,1094.8583333333333,997.4133333333332,1199.6899999999996,530.3460946745564
1311.4989247311828,1223.0489795918368,1253.2306172839506,1115.3999999999999,2006.875,916.8531914893614,1280.3413793103448,1293.2732142857144,1237.2416666666666,655.2724999999999,691.2782608695653,1207.0776821192053,780.3183529411763,305.7662162162163,1238.6114942528736,843.6283018867925,1597.2583333333332,1439.3066666666668,940.5299999999999,892.3794674556214
566.2236559139785,363.99183673469383,1098.8644444444444,967.1578947368422,2696.2,1404.0319148936169,495.17586206896544,645.4910714285713,2210.525,1020.3974999999998,686.1217391304348,316.2293377483444,738.9131764705882,1255.039189189189,732.2275862068965,975.254716981132,865.9916666666668,566.4533333333334,1791.4699999999998,509.8394674556214
1763.489247311828,1503.3163265306125,1700.2138271604938,1606.621052631579,1407.775,523.1404255319148,1404.0482758620687,1595.6089285714286,1248.6083333333333,428.2624999999999,831.9695652173914,1497.8425827814572,955.9343529411765,625.8445945945947,1693.7413793103447,1302.1886792452829,2146.8416666666667,1859.9666666666667,989.29,1157.968343195266
794.1193548387097,1019.3530612244897,109.46444444444441,261.87894736842105,3062.2250000000004,1773.8595744680852,719.4965517241378,500.2089285714286,2261.4583333333335,1368.3025,1396.0652173913045,831.6735761589404,730.8491764705883,1090.222972972973,420.8862068965517,485.1773584905659,908.2583333333332,957.5533333333333,1808.21,882.0427810650888
1704.0569892473118,1442.9816326530613,1681.0237037037036,1591.6157894736841,1543.0000000000002,588.8936170212763,1440.7793103448273,1612.5125,1075.6916666666666,524.2875000000001,774.2652173913043,1470.1564900662252,957.0750588235294,616.9472972972974,1652.964367816092,1293.6264150943398,2081.6416666666664,1811.9666666666667,792.0099999999999,1122.5462130177516
367.92580645161286,438.5530612244898,533.9644444444443,445.6210526315789,2907.925,1616.7148936170215,336.9172413793103,148.49821428571425,2197.0583333333334,1206.3325,876.1173913043478,250.8735761589403,640.6432941176471,1103.8851351351352,192.66781609195402,617.2716981132074,680.0749999999999,503.04666666666674,1655.8499999999997,419.7837278106509
604.4688172043011,379.45306122448983,977.0644444444445,845.3578947368421,2552.0,1259.831914893617,319.3344827586207,538.3946428571428,2117.0583333333334,901.9975,623.5217391304348,311.3207284768212,607.3131764705881,1123.439189189189,639.222988505747,837.0547169811321,983.9416666666666,697.0666666666667,1677.6699999999996,411.45994082840235
284.40107526881724,238.5367346938776,789.1644444444444,657.457894736842,2898.925,1607.2808510638297,577.2206896551724,506.67321428571427,2101.8416666666667,1197.0175,853.3260869565219,332.76152317880803,618.1124705882353,989.2851351351351,442.412643678161,598.354716981132,637.8416666666667,444.5799999999999,1569.2499999999998,423.9149704142011
656.4010752688173,592.0102040816328,572.5182716049384,462.0473684210526,2589.2250000000004,1297.204255319149,602.4344827586206,623.7553571428571,1784.4583333333333,899.9975,910.6652173913044,552.2302649006624,268.2776470588235,618.0608108108106,584.9091954022988,303.7811320754716,980.2416666666667,785.4733333333334,1419.33,406.4689349112426
939.1623655913977,691.1571428571431,1340.9644444444443,1209.257894736842,2231.9,1070.5021276595744,747.6827586206897,893.8482142857143,1769.925,791.3525000000001,377.53478260869565,697.6209933774835,895.0014117647061,849.1635135135135,977.4885057471264,996.7320754716982,1304.0416666666667,1058.8733333333334,1207.7899999999997,565.6830177514793
539.0290322580644,718.2428571428571,273.9197530864197,309.06315789473683,3059.7,1767.5319148936169,441.22068965517235,233.98749999999998,2302.758333333333,1357.6574999999998,1090.1695652173912,521.8735761589403,759.3602352941176,1170.0635135135135,236.04252873563217,554.2981132075471,722.8083333333333,668.5799999999999,1748.83,645.4541420118344
390.089247311828,427.15306122448976,545.3644444444444,413.6578947368421,2762.5,1471.0765957446806,432.4551724137931,339.9553571428571,1989.7250000000004,1062.7025,811.8826086956522,280.70417218543037,460.16094117647054,885.8202702702702,320.46551724137925,443.8716981132076,773.4416666666666,503.87333333333333,1503.5099999999998,316.92514792899414
1435.621505376344,1353.3755102040818,1302.5385185185187,1223.6736842105265,1828.6750000000002,964.7936170212763,1363.2310344827586,1383.5982142857142,1008.725,738.6175000000001,790.4608695652173,1326.603642384106,797.5651764705884,340.33918918918937,1353.0942528735632,913.1641509433962,1788.5583333333334,1591.2800000000002,598.5499999999997,968.8713017751479
445.32688172043004,532.4734693877551,452.26444444444445,410.52631578947364,2943.8,1651.6319148936168,255.7758620689655,78.65892857142863,2278.0583333333334,1241.7575,909.9304347826088,345.53304635761583,690.4997647058822,1156.858108108108,205.42528735632183,606.3716981132075,727.375,584.08,1699.83,486.56278106508876
173.92795698924735,230.86734693877557,827.3644444444442,695.6578947368421,3012.1,1719.931914893617,642.4206896551725,527.4803571428571,2220.025,1310.0575,933.3260869565217,342.6163576158941,723.210117647059,1107.358108108108,468.3298850574713,668.8150943396226,523.8416666666666,323.64666666666665,1681.65,519.770473372781
493.98279569892475,620.6897959183673,406.3743209876543,263.2789473684211,2915.575,1623.3,633.3551724137931,457.7410714285715,2106.325,1214.2725,987.0260869565217,501.60417218543034,586.5256470588236,921.7689189189188,358.0873563218391,270.2849056603773,684.5083333333332,637.8800000000001,1599.0499999999997,521.2750887573965
503.45698924731187,670.6795918367347,323.0434567901234,397.4157894736842,3154.025,1866.6212765957446,507.08965517241376,233.89107142857145,2415.3416666666662,1460.0324999999998,1169.8652173913044,523.1372847682119,838.172,1276.1554054054052,213.16666666666669,667.8830188679245,707.2583333333333,654.78,1843.35,687.0376923076924
1438.189247311828,1302.5918367346942,1370.4446913580246,1284.5736842105264,1756.1750000000002,988.9382978723403,1346.3344827586209,1367.5982142857144,964.8083333333334,722.6475,858.8782608695652,1288.2776821192053,740.185882352941,508.53108108108114,1362.841379310345,995.8396226415095,1821.5416666666665,1540.6666666666665,806.1099999999999,956.4642011834321
277.60752688172045,99.48367346938765,1000.3644444444444,868.6578947368421,2893.5,1601.3319148936168,612.7724137931034,546.9910714285713,2248.1583333333333,1203.6225,791.3086956521738,243.21264900662257,746.514588235294,1256.739189189189,626.3137931034482,837.0716981132075,642.4416666666667,355.5666666666666,1774.3899999999999,478.6286982248521
702.5053763440859,822.3755102040816,439.8483950617284,352.0736842105263,2737.6499999999996,1446.2063829787235,672.4310344827586,620.9196428571429,1926.6416666666667,1057.3275,1165.5652173913045,659.273178807947,422.5680000000001,758.9094594594593,545.3609195402299,312.80566037735844,948.3583333333333,825.9200000000001,1599.67,651.5427810650888
149.05698924731183,352.8142857142857,623.3644444444444,495.2210526315789,3062.7,1770.531914893617,513.6275862068965,295.7553571428571,2289.825,1360.6575,963.9086956521741,242.8211258278145,748.5602352941177,1155.758108108108,249.3137931034483,639.8716981132075,476.54166666666663,312.4866666666667,1742.65,570.370473372781
378.95698924731175,524.7918367346938,455.4644444444444,402.521052631579,3013.6,1721.4319148936172,342.97586206896545,119.97678571428571,2282.458333333333,1311.5575000000001,958.8347826086957,329.3735761589403,730.0602352941177,1173.058108108108,140.79310344827587,618.7716981132075,638.375,515.5466666666666,1715.7299999999998,521.5766272189348
315.76559139784945,152.6204081632652,896.4644444444444,764.757894736842,2878.8,1586.6319148936172,506.8724137931035,443.0910714285714,2235.258333333333,1176.7575,751.0869565217391,115.12682119205306,696.1828235294117,1202.639189189189,522.4137931034483,787.3716981132075,657.1416666666667,370.26666666666665,1738.6699999999996,430.4553254437869
1071.4881720430108,993.0326530612246,994.0027160493828,904.2894736842105,2178.7000000000003,1044.6319148936168,1007.548275862069,1042.6553571428572,1362.2083333333335,788.0275000000001,806.5565217391304,957.603642384106,552.1152941176472,509.777027027027,1009.8413793103449,639.3905660377359,1429.9583333333333,1222.28,1025.85,679.1894082840238
2084.089247311828,1758.1693877551022,2025.32,1940.673684210526,1077.175,409.82127659574456,1643.08275862069,1912.7517857142857,1313.625,666.0325,1059.3260869565217,1790.3159602649007,1306.353176470588,985.4932432432433,2010.5413793103448,1651.5396226415096,2467.4416666666666,2180.5666666666666,1151.51,1423.829526627219
885.2752688172042,846.4448979591837,1189.4644444444443,1058.0210526315789,2354.8,1351.6021276595743,951.4931034482759,870.319642857143,1605.6583333333333,1010.4925,547.8086956521739,770.595165562914,802.0440000000001,727.8121621621622,892.257471264368,845.2320754716982,1200.5583333333334,993.5866666666668,1025.5899999999997,671.2276331360947
184.7795698924731,384.6265306122448,666.1644444444444,554.021052631579,3129.5,1837.331914893617,569.3517241379311,365.89107142857137,2345.3583333333336,1427.4575,1001.6739130434784,271.9641721854304,800.6256470588235,1236.558108108108,292.1137931034483,714.6716981132074,428.45833333333337,259.9133333333333,1817.4499999999998,637.170473372781
1483.3892473118283,1345.591836734694,1416.424938271605,1322.326315789474,1699.9750000000001,937.8787234042549,1389.3344827586207,1411.3982142857142,931.1083333333333,702.5325,836.6782608695651,1331.277682119205,812.8388235294117,474.86621621621634,1406.0896551724138,1049.6132075471698,1866.7416666666668,1579.8666666666668,734.6099999999999,979.7455029585798
1082.489247311828,756.5693877551021,1174.7644444444443,1043.9842105263156,2083.025,795.6212765957448,664.1517241379311,911.9553571428571,1734.5083333333337,573.4625000000001,388.54347826086956,788.7159602649007,669.2131764705883,750.6824324324323,1005.1896551724137,839.7018867924528,1465.8416666666667,1178.9666666666667,1275.31,434.02857988165675
658.8784946236558,638.3775510204082,484.5792592592592,477.40526315789475,2786.075,1498.021276595745,210.31034482758614,231.69464285714287,2294.3416666666662,1127.8725,923.0043478260869,459.5384768211919,714.2945882352941,1204.7527027027024,374.77586206896547,659.633962264151,941.0916666666665,778.98,1729.6499999999996,525.1423076923077
748.189247311828,538.1918367346939,792.4866666666667,672.5105263157894,2404.4,1112.231914893617,582.203448275862,608.6553571428572,1707.275,702.3575,570.8608695652174,523.8776821192054,298.6463529411765,661.639189189189,683.5931034482758,448.2169811320756,1131.5416666666667,844.6666666666666,1277.6899999999998,198.59994082840245
142.92688172043012,258.5306122448979,871.8644444444444,740.1578947368422,3085.2000000000003,1793.031914893617,677.6724137931035,502.49464285714294,2343.0583333333334,1383.1575,959.0869565217392,291.0146357615894,787.1432941176471,1250.258108108108,497.8137931034483,758.3716981132075,450.7416666666667,175.23999999999998,1812.4699999999998,592.8704733727811
932.189247311828,631.995918367347,995.8866666666667,874.4947368421053,2220.4,928.231914893617,688.9482758620688,770.1482142857144,1638.125,518.3575,449.2608695652174,639.0564900662251,390.7484705882352,677.839189189189,870.9931034482759,651.0169811320756,1315.5416666666667,1028.6666666666665,1242.8899999999999,298.5440828402367
2172.189247311828,1846.269387755102,2101.1138271604937,2014.5263157894738,1111.0,604.1468085106382,1754.1689655172413,2001.394642857143,1127.4083333333333,724.0125,1147.4260869565219,1878.4159602649006,1356.1378823529412,1030.3040540540542,2099.0413793103444,1709.1792452830189,2555.5416666666665,2268.6666666666665,1006.9499999999998,1511.9295266272188
77.358064516129,318.0836734693877,819.1644444444444,687.4578947368423,3144.5,1852.3319148936173,678.3517241379311,471.79464285714283,2376.3583333333336,1442.4575,1023.4826086956522,304.0082781456954,830.3602352941177,1263.558108108108,445.11379310344824,775.6716981132075,391.44166666666666,133.94,1860.4499999999998,652.1704733727811
785.5075268817204,987.0530612244897,148.8553086419753,309.17894736842106,3042.4500000000003,1753.5085106382978,687.1965517241379,467.90892857142865,2258.891666666667,1347.7075,1363.7652173913043,799.3735761589403,711.4103529411766,1127.0013513513513,416.9701149425287,514.4849056603773,953.3583333333333,930.7466666666667,1783.9299999999998,849.7427810650888
607.4322580645162,740.1142857142859,495.26814814814816,351.9947368421052,2793.4,1500.9340425531914,748.9896551724138,544.7017857142857,1979.9416666666666,1095.9325,953.9565217391305,648.6041721854303,554.5842352941177,791.1689189189187,475.74482758620684,240.29245283018867,858.875,800.8799999999999,1502.4499999999998,489.9407692307692
653.9752688172043,888.1326530612245,227.06049382716046,232.2842105263158,3072.175,1777.9744680851065,643.0827586206897,451.51250000000005,2250.975,1365.4625,1248.5260869565218,687.6409933774833,741.8091764705882,1076.0689189189186,337.81034482758616,440.58867924528295,748.6583333333333,809.9533333333334,1737.81,786.7199408284024
557.541935483871,313.6897959183674,789.8644444444445,666.7315789473683,2598.4,1306.231914893617,355.73448275862063,434.80178571428564,2040.4250000000002,950.5625,612.1217391304347,260.41596026490066,538.1131764705881,1054.239189189189,548.9678160919541,662.7716981132075,937.5416666666666,650.6666666666665,1571.8899999999999,320.22621301775143
255.29247311827953,351.08979591836726,696.0644444444445,585.921052631579,3033.4,1741.2319148936172,497.8724137931034,320.69464285714287,2301.258333333333,1331.3574999999998,905.5739130434783,174.58403973509934,747.343294117647,1212.458108108108,325.9563218390805,710.5716981132075,526.4416666666666,295.14666666666665,1764.6699999999998,541.070473372781
552.7763440860214,577.4489795918366,450.2197530864197,473.178947368421,2984.2250000000004,1696.3212765957444,316.7275862068965,149.0839285714286,2387.6416666666664,1289.7324999999998,966.1826086956521,396.838476821192,788.3115294117647,1248.4554054054051,273.5494252873563,664.3226415094339,796.9083333333333,678.08,1815.35,571.4221893491124
372.8516129032257,446.95102040816323,686.3886419753087,546.1473684210526,2893.85,1600.831914893617,656.0241379310344,502.8339285714286,2081.191666666666,1190.9575,863.9739130434782,427.0754304635761,637.3418823529414,905.3959459459459,416.3241379310345,348.6056603773586,658.7416666666666,531.8133333333333,1539.7299999999998,448.70704142011834
792.6193548387097,1017.8530612244899,183.86913580246917,235.08947368421053,3012.55,1717.3936170212764,726.5896551724138,528.0160714285714,2205.4583333333335,1318.9775,1394.5652173913045,830.1735761589404,697.5209411764706,1041.595945945946,439.7379310344827,450.2018867924527,875.9916666666667,956.0533333333333,1807.31,895.5549704142013
516.189247311828,202.34693877551024,932.4644444444444,800.757894736842,2636.4000000000005,1344.231914893617,492.16896551724136,484.0875,2048.758333333333,973.9625,610.5739130434782,272.8322516556292,555.2842352941176,1050.239189189189,558.696551724138,682.1150943396226,899.5416666666666,612.6666666666666,1573.7499999999998,272.1515384615384
111.51827956989246,382.1836734693877,786.4644444444443,654.7578947368422,3207.8,1915.631914893617,721.6517241379311,506.85535714285714,2426.9249999999997,1505.7574999999997,1093.0695652173913,381.79966887417214,885.6602352941177,1290.8581081081081,417.416091954023,762.6584905660377,328.14166666666665,148.0,1897.7499999999995,715.470473372781
193.605376344086,429.6265306122449,587.1644444444444,515.021052631579,3190.5,1898.331914893617,556.3931034482758,318.3946428571428,2414.3583333333336,1488.4575,1126.5260869565218,415.0211258278145,870.3602352941175,1287.558108108108,219.9988505747126,719.3584905660377,416.2750000000001,326.0466666666666,1852.37,698.1704733727811
260.48602150537636,223.22857142857137,815.8644444444444,684.1578947368421,2932.8,1640.6319148936172,512.2724137931034,371.8839285714285,2260.458333333333,1230.7575,804.9739130434782,118.36218543046355,683.7828235294118,1168.458108108108,442.66206896551716,709.3716981132075,603.2583333333333,316.26666666666665,1737.4699999999998,446.9232544378698
730.932258064516,762.7530612244898,615.1977777777778,479.3368421052631,2654.925,1362.2723404255319,780.8827586206896,676.6875,1841.8916666666667,966.9424999999999,806.2652173913044,701.3306622516557,578.6418823529413,660.0689189189188,613.9137931034481,284.7735849056605,982.375,893.98,1345.4499999999996,495.31639053254435
438.1408602150538,575.5897959183674,418.27135802469127,464.6789473684211,3136.9,1848.3659574468084,470.655172413793,198.23749999999998,2422.325,1439.9025,1130.604347826087,449.7852317880794,852.3061176470587,1304.8067567567566,237.38965517241377,726.1169811320754,679.5416666666667,588.8466666666668,1849.3299999999997,664.1521301775149
288.2118279569892,513.5,470.16444444444437,451.0157894736843,3210.75,1919.7148936170213,508.9172413793103,235.81249999999997,2429.991666666667,1509.0874999999999,1144.5086956521739,421.2498675496688,884.9225882352943,1290.9905405405405,169.35747126436783,708.5622641509433,486.875,440.55333333333334,1869.9899999999998,719.9582840236686
322.6301075268817,530.5632653061224,446.4644444444443,435.9157894736842,3193.825,1902.1808510638298,488.8172413793103,213.20535714285714,2416.0083333333337,1491.9174999999998,1123.8086956521738,400.33357615894033,873.0602352941178,1282.1851351351347,160.4022988505747,695.0584905660377,516.3916666666667,464.25333333333333,1855.6899999999996,702.1108284023669
1037.9827956989247,1096.4367346938777,805.0298765432099,719.2947368421052,2432.05,1215.9808510638297,1069.713793103448,978.1946428571429,1593.3416666666665,871.2525,784.3913043478261,1029.503774834437,614.3774117647059,425.40675675675664,877.1632183908048,438.8698113207547,1260.8916666666667,1181.88,1105.61,759.2885798816569
240.52043010752686,462.41632653061225,532.5886419753086,443.04210526315785,3164.825,1873.18085106383,561.7275862068965,327.21964285714284,2354.408333333333,1462.9175,1097.8086956521738,377.1498675496688,834.9256470588235,1203.8175675675675,229.66666666666663,654.1716981132075,429.6083333333333,421.65333333333336,1813.4699999999998,673.1108284023669
792.6193548387097,1017.8530612244899,183.86913580246917,237.08947368421053,3013.35,1717.3425531914895,723.0655172413792,524.0553571428571,2203.458333333333,1315.9575,1394.5652173913045,830.1735761589404,695.4621176470589,1040.1743243243243,438.48965517241373,449.2056603773583,875.9916666666667,956.0533333333333,1802.81,892.1321301775149
495.35913978494625,571.6530612244898,400.86444444444436,420.57894736842104,2967.05,1676.0148936170212,287.4379310344827,92.53749999999997,2269.8416666666667,1265.8874999999998,968.1217391304349,383.9735761589403,685.1715294117646,1168.4148648648647,226.3540229885058,629.9603773584905,776.1916666666666,646.5466666666666,1699.1299999999999,494.4178106508875
249.58387096774197,505.8061224489796,660.3775308641975,516.6947368421052,3252.5,1960.331914893617,811.2,560.2696428571428,2440.6916666666666,1550.4575,1167.717391304348,545.7903973509933,923.6256470588235,1258.8689189189188,417.61264367816096,598.867924528302,358.775,392.6466666666666,1899.35,760.1704733727811
1929.4892473118282,1603.569387755102,1855.813827160494,1766.0263157894738,1265.9250000000002,333.8978723404258,1488.4827586206898,1758.1517857142858,1770.7083333333335,540.5425,1029.4130434782608,1635.7159602649008,1110.2378823529411,1050.831081081081,1854.1413793103447,1461.8264150943396,2312.8416666666667,2025.9666666666667,1531.3899999999999,1269.2295266272188
690.5451612903225,450.5081632653061,806.1644444444444,690.0210526315789,2579.5,1287.331914893617,240.26896551724136,440.34107142857135,2084.325,931.6624999999999,636.2391304347826,386.4853642384106,580.8131764705881,1096.9391891891892,549.2747126436782,810.354716981132,1007.0749999999999,775.4733333333335,1616.5299999999997,379.4618343195267
910.4989247311828,952.4367346938777,749.8446913580248,666.9736842105264,2343.075,1087.151063829787,913.2379310344827,870.8625,1541.1749999999997,747.4575,700.0782608695653,885.5037748344371,430.3515294117648,370.23648648648634,809.1126436781609,382.74905660377374,1204.3416666666665,1073.4133333333332,1096.7099999999998,599.3900000000001
260.64408602150536,583.1326530612243,688.7644444444445,593.3421052631579,3406.1000000000004,2113.9319148936174,793.0275862068966,547.155357142857,2599.225,1704.0575,1301.9347826086957,568.9322516556291,1077.2256470588234,1428.495945945946,396.42413793103447,828.9584905660377,187.92499999999998,292.26,2051.35,913.770473372781
268.13440860215053,215.9244897959183,791.1644444444444,659.457894736842,2923.3,1631.131914893617,479.97241379310344,343.78392857142853,2254.7583333333337,1221.2575000000002,805.2739130434783,73.93158940397339,697.2828235294118,1188.1391891891892,417.1137931034483,744.4716981132075,612.6416666666667,342.28666666666675,1742.57,437.8232544378698
199.69247311827954,516.130612244898,805.4644444444443,675.321052631579,3342.8,2050.6319148936172,813.7275862068965,593.8553571428572,2545.925,1640.7575,1227.7826086956522,498.0433774834437,1013.9256470588236,1377.9635135135134,454.48505747126444,827.9716981132076,194.44166666666666,192.7733333333333,1999.53,850.470473372781
255.24193548387095,324.38979591836727,737.9644444444443,606.2578947368421,3001.3,1709.1319148936168,513.7724137931034,334.59464285714284,2285.1583333333333,1299.2575,873.4739130434784,144.7972847682119,727.2432941176471,1202.358108108108,371.52758620689656,720.4716981132075,542.4416666666667,288.8866666666667,1756.5699999999997,508.97047337278104
107.92473118279565,285.1224489795918,806.0644444444445,674.3578947368421,3107.4,1815.231914893617,657.251724137931,472.69464285714287,2326.525,1405.3575,983.1826086956522,281.7816556291391,785.2602352941176,1210.458108108108,432.0137931034482,720.5716981132075,428.54166666666674,162.94666666666666,1811.35,615.0704733727811
499.68064516129033,274.44693877551026,1246.9644444444443,1115.257894736842,2741.3,1449.131914893617,719.2758620689656,793.5910714285715,2177.325,1069.0225,670.2478260869565,469.89847682119216,785.4169411764705,1235.939189189189,872.9137931034483,988.6981132075472,794.6416666666667,509.4333333333333,1753.5900000000001,474.38029585798824
495.1193548387097,720.3530612244897,252.16444444444437,227.5421052631579,3071.925,1782.5106382978724,452.19999999999993,240.64107142857145,2281.008333333333,1373.8325,1107.2826086956522,532.6735761589404,741.5715294117647,1103.8635135135132,129.2057471264368,502.5622641509433,624.5416666666667,658.5533333333333,1734.4899999999998,613.1918934911242
157.85698924731184,294.36530612244894,740.7644444444444,609.0578947368421,3081.3,1789.1319148936172,615.7172413793103,478.53749999999997,2270.5083333333337,1379.2575000000002,1009.7260869565216,324.8829801324504,761.9087058823529,1138.9905405405405,419.7298850574713,636.8716981132075,455.825,309.38,1727.9699999999998,588.970473372781
2183.398924731183,2116.875510204082,1998.2417283950617,1896.9947368421053,1913.4,1499.3106382978722,2137.0344827586205,2148.019642857143,497.0416666666667,1392.9625,1553.9608695652173,2080.030264900662,1481.8880000000001,962.8337837837839,2087.812643678161,1572.2981132075472,2469.1583333333333,2311.206666666667,511.71000000000015,1735.3834911242602
749.6193548387098,974.8530612244898,188.39012345679015,154.12105263157898,2989.875,1699.2702127659575,758.9896551724137,553.1017857142857,2173.508333333333,1294.5274999999997,1351.5652173913045,787.1735761589403,659.772705882353,999.1418918918919,437.9793103448276,374.05094339622633,832.9916666666667,913.0533333333333,1753.5899999999997,837.5427810650888
183.5376344086021,460.3877551020407,640.8775308641975,501.19473684210527,3257.0,1964.831914893617,741.9275862068964,492.7696428571428,2445.1916666666666,1554.9575,1141.4347826086957,415.3497350993377,928.1256470588235,1263.3689189189188,379.11034482758623,609.8962264150944,370.275,324.73333333333323,1902.25,764.6704733727809
694.8860215053763,473.1102040816326,729.0545679012346,651.5315789473684,2617.8,1325.6319148936172,298.17586206896544,437.69821428571436,2059.741666666667,937.3625,690.6521739130435,386.87874172185434,538.1828235294117,1042.639189189189,546.5356321839081,739.6698113207547,990.125,758.3466666666667,1598.9099999999999,416.973076923077
691.8720430107526,919.4102040816326,193.1886419753086,277.42105263157896,3191.7000000000003,1899.531914893617,637.6137931034482,429.15892857142853,2379.891666666667,1489.6574999999998,1294.9695652173912,726.2735761589404,862.8256470588235,1198.0689189189188,368.46091954022984,549.4452830188678,772.0916666666667,852.1533333333334,1863.2099999999996,838.825147928994
329.0333333333333,390.13673469387754,627.9644444444443,515.0210526315789,2951.3,1659.131914893617,405.5724137931034,233.31249999999997,2238.958333333334,1249.2575,826.7260869565218,169.9317218543046,707.4432941176472,1165.158108108108,290.5597701149426,686.2716981132075,605.675,430.0466666666666,1693.4499999999998,461.2971005917159
801.6193548387096,1026.85306122449,125.74790123456793,218.20000000000005,3199.175,1910.0531914893618,737.9620689655172,507.7089285714286,2386.875,1501.5074999999997,1412.6347826086958,839.1735761589403,864.0668235294119,1201.2689189189186,428.3862068965517,518.4962264150943,884.9916666666667,965.0533333333333,1897.79,889.636627218935
562.3075268817204,707.4530612244898,265.0792592592592,264.2105263157895,2999.5,1711.9893617021276,410.10689655172405,195.24464285714285,2285.6416666666664,1305.4025000000001,1091.913043478261,519.7735761589404,701.0720000000001,1146.4554054054051,221.9080459770115,540.643396226415,734.6083333333333,693.1466666666666,1722.3299999999997,592.2227810650888
586.3075268817205,672.9428571428571,326.8997530864197,405.83684210526314,3088.4,1799.8659574468088,458.2379310344827,208.7125,2428.425,1391.4025000000001,1128.513043478261,505.67807947019855,832.2362352941177,1291.2121621621623,262.97701149425285,669.9679245283019,781.3583333333333,727.48,1863.09,648.4747337278106
