Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time,source_file,algorithm
9,dataset4,2,2.000000,700,ivabc,9,9,0.985714,59.073003,dataset-dataset4-mc-9.csv,ivabc
0,mushroom,2,3.000000,154,ivabc,9,0,0.750000,18.917500,dataset-mushroom-mc-9.csv,ivabc
1,mushroom,2,3.000000,154,ivabc,9,1,0.812500,7.512175,dataset-mushroom-mc-9.csv,ivabc
2,mushroom,2,3.000000,154,ivabc,9,2,0.687500,18.198410,dataset-mushroom-mc-9.csv,ivabc
3,mushroom,2,3.000000,154,ivabc,9,3,0.750000,8.389463,dataset-mushroom-mc-9.csv,ivabc
4,mushroom,2,3.000000,154,ivabc,9,4,0.666667,5.484249,dataset-mushroom-mc-9.csv,ivabc
5,mushroom,2,3.000000,154,ivabc,9,5,0.800000,5.620800,dataset-mushroom-mc-9.csv,ivabc
6,mushroom,2,3.000000,154,ivabc,9,6,0.733333,3.826528,dataset-mushroom-mc-9.csv,ivabc
7,mushroom,2,3.000000,154,ivabc,9,7,0.800000,4.340569,dataset-mushroom-mc-9.csv,ivabc
8,mushroom,2,3.000000,154,ivabc,9,8,0.733333,8.548567,dataset-mushroom-mc-9.csv,ivabc
9,mushroom,2,3.000000,154,ivabc,9,9,0.733333,11.867772,dataset-mushroom-mc-9.csv,ivabc
0,dataset3,2,3.000000,700,ivabc,7,0,0.971429,51.666998,dataset-dataset3-mc-7.csv,ivabc
1,dataset3,2,3.000000,700,ivabc,7,1,0.957143,49.708837,dataset-dataset3-mc-7.csv,ivabc
2,dataset3,2,3.000000,700,ivabc,7,2,0.971429,41.271372,dataset-dataset3-mc-7.csv,ivabc
3,dataset3,2,3.000000,700,ivabc,7,3,0.957143,53.516617,dataset-dataset3-mc-7.csv,ivabc
4,dataset3,2,3.000000,700,ivabc,7,4,0.957143,46.329970,dataset-dataset3-mc-7.csv,ivabc
5,dataset3,2,3.000000,700,ivabc,7,5,0.971429,60.327690,dataset-dataset3-mc-7.csv,ivabc
6,dataset3,2,3.000000,700,ivabc,7,6,0.971429,59.771499,dataset-dataset3-mc-7.csv,ivabc
7,dataset3,2,3.000000,700,ivabc,7,7,1.000000,93.899469,dataset-dataset3-mc-7.csv,ivabc
8,dataset3,2,3.000000,700,ivabc,7,8,1.000000,39.244007,dataset-dataset3-mc-7.csv,ivabc
9,dataset3,2,3.000000,700,ivabc,7,9,0.985714,28.065649,dataset-dataset3-mc-7.csv,ivabc
0,dataset1,2,2.000000,400,ivabc,3,0,1.000000,16.274865,dataset-dataset1-mc-3.csv,ivabc
1,dataset1,2,2.000000,400,ivabc,3,1,1.000000,17.968633,dataset-dataset1-mc-3.csv,ivabc
