Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time,source_file,algorithm
3,climates,10,16.000000,1415,sdsa_rf_not_update,5,3,0.781690,1.251855,dataset-climates-mc-5.csv,sdsa_rf_not_update
4,climates,10,16.000000,1415,sdsa_rf_not_update,5,4,0.802817,1.254317,dataset-climates-mc-5.csv,sdsa_rf_not_update
5,climates,10,16.000000,1415,sdsa_rf_not_update,5,5,0.808511,1.260826,dataset-climates-mc-5.csv,sdsa_rf_not_update
6,climates,10,16.000000,1415,sdsa_rf_not_update,5,6,0.780142,1.264372,dataset-climates-mc-5.csv,sdsa_rf_not_update
7,climates,10,16.000000,1415,sdsa_rf_not_update,5,7,0.709220,1.266787,dataset-climates-mc-5.csv,sdsa_rf_not_update
8,climates,10,16.000000,1415,sdsa_rf_not_update,5,8,0.787234,1.253441,dataset-climates-mc-5.csv,sdsa_rf_not_update
9,climates,10,16.000000,1415,sdsa_rf_not_update,5,9,0.829787,1.269237,dataset-climates-mc-5.csv,sdsa_rf_not_update
0,mushroom,2,3.000000,154,sdsa_rf_not_update,2,0,0.812500,0.163204,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
1,mushroom,2,3.000000,154,sdsa_rf_not_update,2,1,0.625000,0.157235,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
2,mushroom,2,3.000000,154,sdsa_rf_not_update,2,2,0.687500,0.158208,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
3,mushroom,2,3.000000,154,sdsa_rf_not_update,2,3,0.812500,0.158065,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
4,mushroom,2,3.000000,154,sdsa_rf_not_update,2,4,0.800000,0.152012,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
5,mushroom,2,3.000000,154,sdsa_rf_not_update,2,5,0.666667,0.151463,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
6,mushroom,2,3.000000,154,sdsa_rf_not_update,2,6,0.600000,0.089910,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
7,mushroom,2,3.000000,154,sdsa_rf_not_update,2,7,0.733333,0.087961,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
8,mushroom,2,3.000000,154,sdsa_rf_not_update,2,8,0.733333,0.086698,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
9,mushroom,2,3.000000,154,sdsa_rf_not_update,2,9,0.733333,0.083311,dataset-mushroom-mc-2.csv,sdsa_rf_not_update
0,mushroom,2,3.000000,154,sdsa_rf_not_update,7,0,0.812500,0.164279,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
1,mushroom,2,3.000000,154,sdsa_rf_not_update,7,1,0.625000,0.157331,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
2,mushroom,2,3.000000,154,sdsa_rf_not_update,7,2,0.687500,0.157600,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
3,mushroom,2,3.000000,154,sdsa_rf_not_update,7,3,0.750000,0.157124,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
4,mushroom,2,3.000000,154,sdsa_rf_not_update,7,4,0.666667,0.154638,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
5,mushroom,2,3.000000,154,sdsa_rf_not_update,7,5,0.666667,0.147432,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
6,mushroom,2,3.000000,154,sdsa_rf_not_update,7,6,0.666667,0.089775,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
7,mushroom,2,3.000000,154,sdsa_rf_not_update,7,7,0.666667,0.089660,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
8,mushroom,2,3.000000,154,sdsa_rf_not_update,7,8,0.800000,0.086459,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
9,mushroom,2,3.000000,154,sdsa_rf_not_update,7,9,0.800000,0.084380,dataset-mushroom-mc-7.csv,sdsa_rf_not_update
0,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,0,0.943396,0.231118,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
1,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,1,0.943396,0.227637,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
2,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,2,0.942308,0.226785,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
3,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,3,0.980769,0.228609,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
4,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,4,0.903846,0.223289,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
5,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,5,0.942308,0.222540,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
6,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,6,0.961538,0.224140,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
7,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,7,0.923077,0.225583,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
8,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,8,0.942308,0.223859,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
9,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,9,0.961538,0.230334,dataset-dry-climates-mc-3.csv,sdsa_rf_not_update
0,mushroom,2,3.000000,154,sdsa,0,0,0.625000,0.018322,dataset-mushroom-mc-0.csv,sdsa
1,mushroom,2,3.000000,154,sdsa,0,1,0.437500,0.015896,dataset-mushroom-mc-0.csv,sdsa
2,mushroom,2,3.000000,154,sdsa,0,2,0.625000,0.016171,dataset-mushroom-mc-0.csv,sdsa
3,mushroom,2,3.000000,154,sdsa,0,3,0.562500,0.016327,dataset-mushroom-mc-0.csv,sdsa
4,mushroom,2,3.000000,154,sdsa,0,4,0.400000,0.016953,dataset-mushroom-mc-0.csv,sdsa
5,mushroom,2,3.000000,154,sdsa,0,5,0.866667,0.016587,dataset-mushroom-mc-0.csv,sdsa
6,mushroom,2,3.000000,154,sdsa,0,6,0.866667,0.016395,dataset-mushroom-mc-0.csv,sdsa
7,mushroom,2,3.000000,154,sdsa,0,7,0.800000,0.016186,dataset-mushroom-mc-0.csv,sdsa
8,mushroom,2,3.000000,154,sdsa,0,8,0.666667,0.016965,dataset-mushroom-mc-0.csv,sdsa
9,mushroom,2,3.000000,154,sdsa,0,9,0.733333,0.016765,dataset-mushroom-mc-0.csv,sdsa
0,european-climates,2,16.000000,324,sdsa,4,0,0.969697,0.212650,dataset-european-climates-mc-4.csv,sdsa
1,european-climates,2,16.000000,324,sdsa,4,1,0.939394,0.206569,dataset-european-climates-mc-4.csv,sdsa
2,european-climates,2,16.000000,324,sdsa,4,2,0.969697,0.202569,dataset-european-climates-mc-4.csv,sdsa
3,european-climates,2,16.000000,324,sdsa,4,3,0.878788,0.204085,dataset-european-climates-mc-4.csv,sdsa
4,european-climates,2,16.000000,324,sdsa,4,4,1.000000,0.204131,dataset-european-climates-mc-4.csv,sdsa
5,european-climates,2,16.000000,324,sdsa,4,5,0.968750,0.165079,dataset-european-climates-mc-4.csv,sdsa
6,european-climates,2,16.000000,324,sdsa,4,6,0.937500,0.103288,dataset-european-climates-mc-4.csv,sdsa
7,european-climates,2,16.000000,324,sdsa,4,7,0.937500,0.101943,dataset-european-climates-mc-4.csv,sdsa
8,european-climates,2,16.000000,324,sdsa,4,8,0.968750,0.104056,dataset-european-climates-mc-4.csv,sdsa
9,european-climates,2,16.000000,324,sdsa,4,9,0.937500,0.101503,dataset-european-climates-mc-4.csv,sdsa
0,mushroom,2,3.000000,154,sdsa,4,0,0.687500,0.017658,dataset-mushroom-mc-4.csv,sdsa
1,mushroom,2,3.000000,154,sdsa,4,1,0.812500,0.016055,dataset-mushroom-mc-4.csv,sdsa
2,mushroom,2,3.000000,154,sdsa,4,2,0.500000,0.016150,dataset-mushroom-mc-4.csv,sdsa
3,mushroom,2,3.000000,154,sdsa,4,3,0.562500,0.016481,dataset-mushroom-mc-4.csv,sdsa
4,mushroom,2,3.000000,154,sdsa,4,4,0.733333,0.016876,dataset-mushroom-mc-4.csv,sdsa
5,mushroom,2,3.000000,154,sdsa,4,5,0.666667,0.016422,dataset-mushroom-mc-4.csv,sdsa
6,mushroom,2,3.000000,154,sdsa,4,6,0.600000,0.017084,dataset-mushroom-mc-4.csv,sdsa
7,mushroom,2,3.000000,154,sdsa,4,7,0.800000,0.016827,dataset-mushroom-mc-4.csv,sdsa
8,mushroom,2,3.000000,154,sdsa,4,8,0.800000,0.017211,dataset-mushroom-mc-4.csv,sdsa
9,mushroom,2,3.000000,154,sdsa,4,9,0.733333,0.017161,dataset-mushroom-mc-4.csv,sdsa
0,european-climates,2,16.000000,324,sdsa,9,0,0.878788,0.204212,dataset-european-climates-mc-9.csv,sdsa
1,european-climates,2,16.000000,324,sdsa,9,1,1.000000,0.206069,dataset-european-climates-mc-9.csv,sdsa
2,european-climates,2,16.000000,324,sdsa,9,2,0.969697,0.204171,dataset-european-climates-mc-9.csv,sdsa
3,european-climates,2,16.000000,324,sdsa,9,3,0.969697,0.203215,dataset-european-climates-mc-9.csv,sdsa
4,european-climates,2,16.000000,324,sdsa,9,4,0.906250,0.205326,dataset-european-climates-mc-9.csv,sdsa
5,european-climates,2,16.000000,324,sdsa,9,5,0.968750,0.176207,dataset-european-climates-mc-9.csv,sdsa
6,european-climates,2,16.000000,324,sdsa,9,6,0.968750,0.101468,dataset-european-climates-mc-9.csv,sdsa
7,european-climates,2,16.000000,324,sdsa,9,7,0.906250,0.102160,dataset-european-climates-mc-9.csv,sdsa
8,european-climates,2,16.000000,324,sdsa,9,8,0.906250,0.102283,dataset-european-climates-mc-9.csv,sdsa
9,european-climates,2,16.000000,324,sdsa,9,9,0.906250,0.102957,dataset-european-climates-mc-9.csv,sdsa
0,mushroom,2,3.000000,154,sdsa,5,0,0.500000,0.029974,dataset-mushroom-mc-5.csv,sdsa
1,mushroom,2,3.000000,154,sdsa,5,1,0.687500,0.027710,dataset-mushroom-mc-5.csv,sdsa
2,mushroom,2,3.000000,154,sdsa,5,2,0.562500,0.028099,dataset-mushroom-mc-5.csv,sdsa
3,mushroom,2,3.000000,154,sdsa,5,3,0.625000,0.027921,dataset-mushroom-mc-5.csv,sdsa
4,mushroom,2,3.000000,154,sdsa,5,4,0.666667,0.028451,dataset-mushroom-mc-5.csv,sdsa
5,mushroom,2,3.000000,154,sdsa,5,5,0.600000,0.027838,dataset-mushroom-mc-5.csv,sdsa
6,mushroom,2,3.000000,154,sdsa,5,6,0.866667,0.025416,dataset-mushroom-mc-5.csv,sdsa
7,mushroom,2,3.000000,154,sdsa,5,7,0.533333,0.014061,dataset-mushroom-mc-5.csv,sdsa
8,mushroom,2,3.000000,154,sdsa,5,8,0.800000,0.013654,dataset-mushroom-mc-5.csv,sdsa
9,mushroom,2,3.000000,154,sdsa,5,9,0.800000,0.013735,dataset-mushroom-mc-5.csv,sdsa
0,dry-climates,3,16.000000,522,sdsa,4,0,0.962264,0.201562,dataset-dry-climates-mc-4.csv,sdsa
1,dry-climates,3,16.000000,522,sdsa,4,1,0.849057,0.192223,dataset-dry-climates-mc-4.csv,sdsa
2,dry-climates,3,16.000000,522,sdsa,4,2,0.923077,0.202904,dataset-dry-climates-mc-4.csv,sdsa
3,dry-climates,3,16.000000,522,sdsa,4,3,0.884615,0.204666,dataset-dry-climates-mc-4.csv,sdsa
4,dry-climates,3,16.000000,522,sdsa,4,4,0.961538,0.201229,dataset-dry-climates-mc-4.csv,sdsa
5,dry-climates,3,16.000000,522,sdsa,4,5,0.961538,0.198577,dataset-dry-climates-mc-4.csv,sdsa
6,dry-climates,3,16.000000,522,sdsa,4,6,0.923077,0.199644,dataset-dry-climates-mc-4.csv,sdsa
7,dry-climates,3,16.000000,522,sdsa,4,7,0.903846,0.200289,dataset-dry-climates-mc-4.csv,sdsa
8,dry-climates,3,16.000000,522,sdsa,4,8,0.923077,0.209248,dataset-dry-climates-mc-4.csv,sdsa
9,dry-climates,3,16.000000,522,sdsa,4,9,0.961538,0.202554,dataset-dry-climates-mc-4.csv,sdsa
0,dry-climates,3,16.000000,522,sdsa,6,0,0.981132,0.202227,dataset-dry-climates-mc-6.csv,sdsa
1,dry-climates,3,16.000000,522,sdsa,6,1,0.905660,0.194150,dataset-dry-climates-mc-6.csv,sdsa
2,dry-climates,3,16.000000,522,sdsa,6,2,0.923077,0.195500,dataset-dry-climates-mc-6.csv,sdsa
3,dry-climates,3,16.000000,522,sdsa,6,3,0.942308,0.198261,dataset-dry-climates-mc-6.csv,sdsa
4,dry-climates,3,16.000000,522,sdsa,6,4,0.884615,0.201915,dataset-dry-climates-mc-6.csv,sdsa
5,dry-climates,3,16.000000,522,sdsa,6,5,0.903846,0.197540,dataset-dry-climates-mc-6.csv,sdsa
6,dry-climates,3,16.000000,522,sdsa,6,6,0.942308,0.207760,dataset-dry-climates-mc-6.csv,sdsa
7,dry-climates,3,16.000000,522,sdsa,6,7,0.865385,0.219110,dataset-dry-climates-mc-6.csv,sdsa
8,dry-climates,3,16.000000,522,sdsa,6,8,0.942308,0.202415,dataset-dry-climates-mc-6.csv,sdsa
9,dry-climates,3,16.000000,522,sdsa,6,9,0.923077,0.208835,dataset-dry-climates-mc-6.csv,sdsa
0,climates,10,16.000000,1415,sdsa,7,0,0.746479,0.904481,dataset-climates-mc-7.csv,sdsa
1,climates,10,16.000000,1415,sdsa,7,1,0.669014,0.807861,dataset-climates-mc-7.csv,sdsa
2,climates,10,16.000000,1415,sdsa,7,2,0.718310,0.819391,dataset-climates-mc-7.csv,sdsa
3,climates,10,16.000000,1415,sdsa,7,3,0.746479,0.814212,dataset-climates-mc-7.csv,sdsa
4,climates,10,16.000000,1415,sdsa,7,4,0.732394,0.847595,dataset-climates-mc-7.csv,sdsa
5,climates,10,16.000000,1415,sdsa,7,5,0.744681,0.818380,dataset-climates-mc-7.csv,sdsa
6,climates,10,16.000000,1415,sdsa,7,6,0.744681,0.852857,dataset-climates-mc-7.csv,sdsa
7,climates,10,16.000000,1415,sdsa,7,7,0.801418,0.815928,dataset-climates-mc-7.csv,sdsa
8,climates,10,16.000000,1415,sdsa,7,8,0.702128,0.823933,dataset-climates-mc-7.csv,sdsa
9,climates,10,16.000000,1415,sdsa,7,9,0.737589,0.798322,dataset-climates-mc-7.csv,sdsa
0,dry-climates,3,16.000000,522,sdsa,8,0,0.905660,0.370097,dataset-dry-climates-mc-8.csv,sdsa
1,dry-climates,3,16.000000,522,sdsa,8,1,0.905660,0.365024,dataset-dry-climates-mc-8.csv,sdsa
2,dry-climates,3,16.000000,522,sdsa,8,2,0.961538,0.369045,dataset-dry-climates-mc-8.csv,sdsa
3,dry-climates,3,16.000000,522,sdsa,8,3,0.903846,0.360781,dataset-dry-climates-mc-8.csv,sdsa
4,dry-climates,3,16.000000,522,sdsa,8,4,0.865385,0.364939,dataset-dry-climates-mc-8.csv,sdsa
5,dry-climates,3,16.000000,522,sdsa,8,5,0.903846,0.285321,dataset-dry-climates-mc-8.csv,sdsa
6,dry-climates,3,16.000000,522,sdsa,8,6,0.923077,0.182559,dataset-dry-climates-mc-8.csv,sdsa
7,dry-climates,3,16.000000,522,sdsa,8,7,0.942308,0.185065,dataset-dry-climates-mc-8.csv,sdsa
8,dry-climates,3,16.000000,522,sdsa,8,8,0.923077,0.175105,dataset-dry-climates-mc-8.csv,sdsa
9,dry-climates,3,16.000000,522,sdsa,8,9,0.923077,0.170422,dataset-dry-climates-mc-8.csv,sdsa
0,dry-climates,3,16.000000,522,sdsa,2,0,0.924528,0.206022,dataset-dry-climates-mc-2.csv,sdsa
1,dry-climates,3,16.000000,522,sdsa,2,1,0.924528,0.222767,dataset-dry-climates-mc-2.csv,sdsa
2,dry-climates,3,16.000000,522,sdsa,2,2,0.884615,0.198233,dataset-dry-climates-mc-2.csv,sdsa
3,dry-climates,3,16.000000,522,sdsa,2,3,0.980769,0.208841,dataset-dry-climates-mc-2.csv,sdsa
4,dry-climates,3,16.000000,522,sdsa,2,4,0.826923,0.200597,dataset-dry-climates-mc-2.csv,sdsa
5,dry-climates,3,16.000000,522,sdsa,2,5,0.923077,0.208786,dataset-dry-climates-mc-2.csv,sdsa
6,dry-climates,3,16.000000,522,sdsa,2,6,0.846154,0.191587,dataset-dry-climates-mc-2.csv,sdsa
7,dry-climates,3,16.000000,522,sdsa,2,7,0.903846,0.213266,dataset-dry-climates-mc-2.csv,sdsa
8,dry-climates,3,16.000000,522,sdsa,2,8,0.961538,0.198286,dataset-dry-climates-mc-2.csv,sdsa
9,dry-climates,3,16.000000,522,sdsa,2,9,0.884615,0.205945,dataset-dry-climates-mc-2.csv,sdsa
0,european-climates,2,16.000000,324,sdsa,1,0,0.848485,0.204916,dataset-european-climates-mc-1.csv,sdsa
1,european-climates,2,16.000000,324,sdsa,1,1,0.969697,0.207992,dataset-european-climates-mc-1.csv,sdsa
2,european-climates,2,16.000000,324,sdsa,1,2,1.000000,0.209469,dataset-european-climates-mc-1.csv,sdsa
3,european-climates,2,16.000000,324,sdsa,1,3,0.909091,0.199471,dataset-european-climates-mc-1.csv,sdsa
4,european-climates,2,16.000000,324,sdsa,1,4,0.968750,0.208160,dataset-european-climates-mc-1.csv,sdsa
5,european-climates,2,16.000000,324,sdsa,1,5,0.937500,0.171462,dataset-european-climates-mc-1.csv,sdsa
6,european-climates,2,16.000000,324,sdsa,1,6,0.906250,0.102119,dataset-european-climates-mc-1.csv,sdsa
7,european-climates,2,16.000000,324,sdsa,1,7,0.968750,0.102272,dataset-european-climates-mc-1.csv,sdsa
8,european-climates,2,16.000000,324,sdsa,1,8,0.968750,0.100561,dataset-european-climates-mc-1.csv,sdsa
9,european-climates,2,16.000000,324,sdsa,1,9,0.937500,0.101909,dataset-european-climates-mc-1.csv,sdsa
0,mushroom,2,3.000000,154,sdsa,6,0,0.687500,0.019823,dataset-mushroom-mc-6.csv,sdsa
1,mushroom,2,3.000000,154,sdsa,6,1,0.687500,0.021338,dataset-mushroom-mc-6.csv,sdsa
2,mushroom,2,3.000000,154,sdsa,6,2,0.750000,0.020804,dataset-mushroom-mc-6.csv,sdsa
3,mushroom,2,3.000000,154,sdsa,6,3,0.687500,0.020782,dataset-mushroom-mc-6.csv,sdsa
4,mushroom,2,3.000000,154,sdsa,6,4,0.733333,0.018693,dataset-mushroom-mc-6.csv,sdsa
5,mushroom,2,3.000000,154,sdsa,6,5,0.866667,0.016798,dataset-mushroom-mc-6.csv,sdsa
6,mushroom,2,3.000000,154,sdsa,6,6,0.600000,0.017322,dataset-mushroom-mc-6.csv,sdsa
7,mushroom,2,3.000000,154,sdsa,6,7,0.666667,0.016531,dataset-mushroom-mc-6.csv,sdsa
8,mushroom,2,3.000000,154,sdsa,6,8,0.466667,0.015896,dataset-mushroom-mc-6.csv,sdsa
9,mushroom,2,3.000000,154,sdsa,6,9,0.533333,0.014879,dataset-mushroom-mc-6.csv,sdsa
0,european-climates,2,16.000000,324,sdsa,0,0,0.939394,0.123121,dataset-european-climates-mc-0.csv,sdsa
1,european-climates,2,16.000000,324,sdsa,0,1,0.969697,0.121578,dataset-european-climates-mc-0.csv,sdsa
2,european-climates,2,16.000000,324,sdsa,0,2,1.000000,0.117048,dataset-european-climates-mc-0.csv,sdsa
3,european-climates,2,16.000000,324,sdsa,0,3,0.939394,0.115517,dataset-european-climates-mc-0.csv,sdsa
4,european-climates,2,16.000000,324,sdsa,0,4,0.875000,0.121751,dataset-european-climates-mc-0.csv,sdsa
5,european-climates,2,16.000000,324,sdsa,0,5,0.968750,0.113957,dataset-european-climates-mc-0.csv,sdsa
6,european-climates,2,16.000000,324,sdsa,0,6,0.906250,0.111870,dataset-european-climates-mc-0.csv,sdsa
7,european-climates,2,16.000000,324,sdsa,0,7,0.875000,0.120046,dataset-european-climates-mc-0.csv,sdsa
8,european-climates,2,16.000000,324,sdsa,0,8,0.843750,0.113915,dataset-european-climates-mc-0.csv,sdsa
9,european-climates,2,16.000000,324,sdsa,0,9,0.906250,0.117170,dataset-european-climates-mc-0.csv,sdsa
0,dry-climates,3,16.000000,522,sdsa,1,0,0.886792,0.368301,dataset-dry-climates-mc-1.csv,sdsa
1,dry-climates,3,16.000000,522,sdsa,1,1,0.905660,0.359771,dataset-dry-climates-mc-1.csv,sdsa
2,dry-climates,3,16.000000,522,sdsa,1,2,0.942308,0.361332,dataset-dry-climates-mc-1.csv,sdsa
3,dry-climates,3,16.000000,522,sdsa,1,3,0.903846,0.357769,dataset-dry-climates-mc-1.csv,sdsa
4,dry-climates,3,16.000000,522,sdsa,1,4,0.846154,0.355053,dataset-dry-climates-mc-1.csv,sdsa
5,dry-climates,3,16.000000,522,sdsa,1,5,0.923077,0.295206,dataset-dry-climates-mc-1.csv,sdsa
6,dry-climates,3,16.000000,522,sdsa,1,6,0.961538,0.191464,dataset-dry-climates-mc-1.csv,sdsa
7,dry-climates,3,16.000000,522,sdsa,1,7,0.884615,0.187557,dataset-dry-climates-mc-1.csv,sdsa
8,dry-climates,3,16.000000,522,sdsa,1,8,0.923077,0.174419,dataset-dry-climates-mc-1.csv,sdsa
9,dry-climates,3,16.000000,522,sdsa,1,9,0.961538,0.170934,dataset-dry-climates-mc-1.csv,sdsa
0,dry-climates,3,16.000000,522,sdsa,9,0,0.924528,0.359062,dataset-dry-climates-mc-9.csv,sdsa
1,dry-climates,3,16.000000,522,sdsa,9,1,0.867925,0.361904,dataset-dry-climates-mc-9.csv,sdsa
2,dry-climates,3,16.000000,522,sdsa,9,2,0.961538,0.362099,dataset-dry-climates-mc-9.csv,sdsa
3,dry-climates,3,16.000000,522,sdsa,9,3,0.903846,0.357616,dataset-dry-climates-mc-9.csv,sdsa
4,dry-climates,3,16.000000,522,sdsa,9,4,0.942308,0.368185,dataset-dry-climates-mc-9.csv,sdsa
5,dry-climates,3,16.000000,522,sdsa,9,5,0.923077,0.291808,dataset-dry-climates-mc-9.csv,sdsa
6,dry-climates,3,16.000000,522,sdsa,9,6,0.903846,0.181073,dataset-dry-climates-mc-9.csv,sdsa
7,dry-climates,3,16.000000,522,sdsa,9,7,0.807692,0.177902,dataset-dry-climates-mc-9.csv,sdsa
8,dry-climates,3,16.000000,522,sdsa,9,8,0.884615,0.173282,dataset-dry-climates-mc-9.csv,sdsa
9,dry-climates,3,16.000000,522,sdsa,9,9,0.884615,0.170019,dataset-dry-climates-mc-9.csv,sdsa
0,climates,10,16.000000,1415,sdsa,4,0,0.711268,0.797150,dataset-climates-mc-4.csv,sdsa
1,climates,10,16.000000,1415,sdsa,4,1,0.739437,0.827997,dataset-climates-mc-4.csv,sdsa
2,climates,10,16.000000,1415,sdsa,4,2,0.753521,0.844878,dataset-climates-mc-4.csv,sdsa
3,climates,10,16.000000,1415,sdsa,4,3,0.683099,0.787006,dataset-climates-mc-4.csv,sdsa
4,climates,10,16.000000,1415,sdsa,4,4,0.697183,0.839897,dataset-climates-mc-4.csv,sdsa
5,climates,10,16.000000,1415,sdsa,4,5,0.787234,0.841056,dataset-climates-mc-4.csv,sdsa
6,climates,10,16.000000,1415,sdsa,4,6,0.730496,0.824235,dataset-climates-mc-4.csv,sdsa
7,climates,10,16.000000,1415,sdsa,4,7,0.744681,0.807998,dataset-climates-mc-4.csv,sdsa
8,climates,10,16.000000,1415,sdsa,4,8,0.751773,0.807993,dataset-climates-mc-4.csv,sdsa
9,climates,10,16.000000,1415,sdsa,4,9,0.702128,0.801986,dataset-climates-mc-4.csv,sdsa
0,european-climates,2,16.000000,324,sdsa,5,0,0.909091,0.114846,dataset-european-climates-mc-5.csv,sdsa
1,european-climates,2,16.000000,324,sdsa,5,1,0.909091,0.112862,dataset-european-climates-mc-5.csv,sdsa
2,european-climates,2,16.000000,324,sdsa,5,2,0.909091,0.112823,dataset-european-climates-mc-5.csv,sdsa
3,european-climates,2,16.000000,324,sdsa,5,3,0.939394,0.114796,dataset-european-climates-mc-5.csv,sdsa
4,european-climates,2,16.000000,324,sdsa,5,4,0.968750,0.121285,dataset-european-climates-mc-5.csv,sdsa
5,european-climates,2,16.000000,324,sdsa,5,5,1.000000,0.115134,dataset-european-climates-mc-5.csv,sdsa
6,european-climates,2,16.000000,324,sdsa,5,6,0.968750,0.112853,dataset-european-climates-mc-5.csv,sdsa
7,european-climates,2,16.000000,324,sdsa,5,7,0.906250,0.112735,dataset-european-climates-mc-5.csv,sdsa
8,european-climates,2,16.000000,324,sdsa,5,8,1.000000,0.113355,dataset-european-climates-mc-5.csv,sdsa
9,european-climates,2,16.000000,324,sdsa,5,9,0.937500,0.118599,dataset-european-climates-mc-5.csv,sdsa
0,climates,10,16.000000,1415,sdsa,2,0,0.816901,0.785350,dataset-climates-mc-2.csv,sdsa
1,climates,10,16.000000,1415,sdsa,2,1,0.746479,0.800532,dataset-climates-mc-2.csv,sdsa
2,climates,10,16.000000,1415,sdsa,2,2,0.795775,0.813313,dataset-climates-mc-2.csv,sdsa
3,climates,10,16.000000,1415,sdsa,2,3,0.739437,0.935156,dataset-climates-mc-2.csv,sdsa
4,climates,10,16.000000,1415,sdsa,2,4,0.711268,0.846898,dataset-climates-mc-2.csv,sdsa
5,climates,10,16.000000,1415,sdsa,2,5,0.666667,0.790839,dataset-climates-mc-2.csv,sdsa
6,climates,10,16.000000,1415,sdsa,2,6,0.709220,0.818786,dataset-climates-mc-2.csv,sdsa
7,climates,10,16.000000,1415,sdsa,2,7,0.687943,0.816316,dataset-climates-mc-2.csv,sdsa
8,climates,10,16.000000,1415,sdsa,2,8,0.737589,0.794527,dataset-climates-mc-2.csv,sdsa
9,climates,10,16.000000,1415,sdsa,2,9,0.787234,0.824995,dataset-climates-mc-2.csv,sdsa
0,european-climates,2,16.000000,324,sdsa,2,0,1.000000,0.116941,dataset-european-climates-mc-2.csv,sdsa
1,european-climates,2,16.000000,324,sdsa,2,1,0.969697,0.113836,dataset-european-climates-mc-2.csv,sdsa
2,european-climates,2,16.000000,324,sdsa,2,2,0.909091,0.112273,dataset-european-climates-mc-2.csv,sdsa
3,european-climates,2,16.000000,324,sdsa,2,3,1.000000,0.125267,dataset-european-climates-mc-2.csv,sdsa
4,european-climates,2,16.000000,324,sdsa,2,4,0.937500,0.128052,dataset-european-climates-mc-2.csv,sdsa
5,european-climates,2,16.000000,324,sdsa,2,5,0.968750,0.133426,dataset-european-climates-mc-2.csv,sdsa
6,european-climates,2,16.000000,324,sdsa,2,6,0.937500,0.122895,dataset-european-climates-mc-2.csv,sdsa
7,european-climates,2,16.000000,324,sdsa,2,7,0.937500,0.122922,dataset-european-climates-mc-2.csv,sdsa
8,european-climates,2,16.000000,324,sdsa,2,8,0.937500,0.131111,dataset-european-climates-mc-2.csv,sdsa
9,european-climates,2,16.000000,324,sdsa,2,9,0.937500,0.114711,dataset-european-climates-mc-2.csv,sdsa
0,mushroom,2,3.000000,154,sdsa,1,0,0.562500,0.016870,dataset-mushroom-mc-1.csv,sdsa
1,mushroom,2,3.000000,154,sdsa,1,1,0.812500,0.015439,dataset-mushroom-mc-1.csv,sdsa
2,mushroom,2,3.000000,154,sdsa,1,2,0.625000,0.016801,dataset-mushroom-mc-1.csv,sdsa
3,mushroom,2,3.000000,154,sdsa,1,3,0.625000,0.015945,dataset-mushroom-mc-1.csv,sdsa
4,mushroom,2,3.000000,154,sdsa,1,4,0.533333,0.016619,dataset-mushroom-mc-1.csv,sdsa
5,mushroom,2,3.000000,154,sdsa,1,5,0.666667,0.019164,dataset-mushroom-mc-1.csv,sdsa
6,mushroom,2,3.000000,154,sdsa,1,6,0.400000,0.020499,dataset-mushroom-mc-1.csv,sdsa
7,mushroom,2,3.000000,154,sdsa,1,7,0.600000,0.020380,dataset-mushroom-mc-1.csv,sdsa
